# NIST-based Proton Transport Lookup Table
# Material: Liquid water (density = 1.0 g/cm³)
# Energy range: 0.01 - 250.0 MeV
# Step length: 1.0 mm
#
# Column descriptions:
# 1: Energy [MeV] - Proton kinetic energy
# 2: StoppingPower [MeV/mm] - dE/dx from NIST PSTAR
# 3: LET [keV/um] - Linear Energy Transfer (same as stopping power)
# 4: Range [mm] - CSDA range integrated from stopping power
# 5: ScatteringAngle [rad] - RMS scattering angle per step (Highland formula)
# 6: ScatteringAngle [deg] - RMS scattering angle in degrees
# 7: Beta - v/c relativistic velocity
# 8: ResidualEnergy [MeV] - Energy after 1 mm step
#
Energy_MeV,StoppingPower_MeV_mm,LET_keV_um,Range_mm,ScatteringAngle_rad,ScatteringAngle_deg,Beta,ResidualEnergy_MeV
1.766778e+02,7.127935e-01,7.127935e-01,1.520550e+02,1.708210e-03,9.787321e-02,5.401988e-01,1.759650e+02
1.770785e+02,7.112254e-01,7.112254e-01,1.526177e+02,1.704625e-03,9.766779e-02,5.406694e-01,1.763672e+02
1.774791e+02,7.096644e-01,7.096644e-01,1.531817e+02,1.701055e-03,9.746329e-02,5.411392e-01,1.767695e+02
1.778798e+02,7.081103e-01,7.081103e-01,1.537469e+02,1.697502e-03,9.725971e-02,5.416080e-01,1.771717e+02
1.782805e+02,7.065631e-01,7.065631e-01,1.543133e+02,1.693965e-03,9.705703e-02,5.420759e-01,1.775739e+02
1.786811e+02,7.050227e-01,7.050227e-01,1.548810e+02,1.690443e-03,9.685526e-02,5.425429e-01,1.779761e+02
1.790818e+02,7.034891e-01,7.034891e-01,1.554500e+02,1.686937e-03,9.665438e-02,5.430090e-01,1.783783e+02
1.794825e+02,7.019622e-01,7.019622e-01,1.560201e+02,1.683447e-03,9.645440e-02,5.434742e-01,1.787805e+02
1.798831e+02,7.004421e-01,7.004421e-01,1.565915e+02,1.679972e-03,9.625530e-02,5.439385e-01,1.791827e+02
1.802838e+02,6.988008e-01,6.988008e-01,1.571642e+02,1.676512e-03,9.605708e-02,5.444019e-01,1.795850e+02
1.806845e+02,6.971146e-01,6.971146e-01,1.577383e+02,1.673068e-03,9.585973e-02,5.448645e-01,1.799874e+02
1.810851e+02,6.954362e-01,6.954362e-01,1.583137e+02,1.669639e-03,9.566325e-02,5.453261e-01,1.803897e+02
1.814858e+02,6.937655e-01,6.937655e-01,1.588905e+02,1.666224e-03,9.546763e-02,5.457868e-01,1.807920e+02
1.818865e+02,6.921025e-01,6.921025e-01,1.594688e+02,1.662825e-03,9.527286e-02,5.462467e-01,1.811944e+02
1.822871e+02,6.904471e-01,6.904471e-01,1.600484e+02,1.659441e-03,9.507895e-02,5.467057e-01,1.815967e+02
1.826878e+02,6.887993e-01,6.887993e-01,1.606294e+02,1.656071e-03,9.488588e-02,5.471638e-01,1.819990e+02
1.830885e+02,6.871590e-01,6.871590e-01,1.612118e+02,1.652716e-03,9.469365e-02,5.476210e-01,1.824013e+02
1.834891e+02,6.855262e-01,6.855262e-01,1.617955e+02,1.649375e-03,9.450225e-02,5.480774e-01,1.828036e+02
1.838898e+02,6.839008e-01,6.839008e-01,1.623807e+02,1.646049e-03,9.431168e-02,5.485329e-01,1.832059e+02
1.842905e+02,6.822828e-01,6.822828e-01,1.629672e+02,1.642738e-03,9.412194e-02,5.489875e-01,1.836082e+02
1.846912e+02,6.806722e-01,6.806722e-01,1.635552e+02,1.639440e-03,9.393301e-02,5.494413e-01,1.840105e+02
1.850918e+02,6.790688e-01,6.790688e-01,1.641445e+02,1.636157e-03,9.374489e-02,5.498942e-01,1.844128e+02
1.854925e+02,6.774727e-01,6.774727e-01,1.647352e+02,1.632888e-03,9.355758e-02,5.503463e-01,1.848150e+02
1.858932e+02,6.758837e-01,6.758837e-01,1.653273e+02,1.629633e-03,9.337108e-02,5.507975e-01,1.852173e+02
1.862938e+02,6.743019e-01,6.743019e-01,1.659208e+02,1.626391e-03,9.318536e-02,5.512478e-01,1.856195e+02
1.866945e+02,6.727271e-01,6.727271e-01,1.665157e+02,1.623164e-03,9.300044e-02,5.516973e-01,1.860218e+02
1.870952e+02,6.711594e-01,6.711594e-01,1.671120e+02,1.619950e-03,9.281631e-02,5.521460e-01,1.864240e+02
1.874958e+02,6.695987e-01,6.695987e-01,1.677097e+02,1.616750e-03,9.263295e-02,5.525938e-01,1.868262e+02
1.878965e+02,6.680450e-01,6.680450e-01,1.683087e+02,1.613563e-03,9.245038e-02,5.530408e-01,1.872284e+02
1.882972e+02,6.664981e-01,6.664981e-01,1.689092e+02,1.610390e-03,9.226857e-02,5.534869e-01,1.876307e+02
1.886978e+02,6.649581e-01,6.649581e-01,1.695111e+02,1.607231e-03,9.208753e-02,5.539322e-01,1.880329e+02
1.890985e+02,6.634250e-01,6.634250e-01,1.701143e+02,1.604084e-03,9.190725e-02,5.543767e-01,1.884351e+02
1.894992e+02,6.618986e-01,6.618986e-01,1.707189e+02,1.600951e-03,9.172773e-02,5.548203e-01,1.888373e+02
1.898998e+02,6.603789e-01,6.603789e-01,1.713250e+02,1.597831e-03,9.154896e-02,5.552631e-01,1.892395e+02
1.903005e+02,6.587299e-01,6.587299e-01,1.719324e+02,1.594724e-03,9.137094e-02,5.557051e-01,1.896418e+02
1.907012e+02,6.570434e-01,6.570434e-01,1.725415e+02,1.591630e-03,9.119366e-02,5.561463e-01,1.900441e+02
1.911018e+02,6.553647e-01,6.553647e-01,1.731520e+02,1.588548e-03,9.101712e-02,5.565866e-01,1.904465e+02
1.915025e+02,6.536937e-01,6.536937e-01,1.737642e+02,1.585480e-03,9.084131e-02,5.570262e-01,1.908488e+02
1.919032e+02,6.520306e-01,6.520306e-01,1.743779e+02,1.582424e-03,9.066623e-02,5.574649e-01,1.912511e+02
1.923038e+02,6.503751e-01,6.503751e-01,1.749932e+02,1.579381e-03,9.049187e-02,5.579028e-01,1.916535e+02
1.927045e+02,6.487272e-01,6.487272e-01,1.756100e+02,1.576351e-03,9.031823e-02,5.583399e-01,1.920558e+02
1.931052e+02,6.470870e-01,6.470870e-01,1.762284e+02,1.573332e-03,9.014531e-02,5.587762e-01,1.924581e+02
1.935058e+02,6.454542e-01,6.454542e-01,1.768484e+02,1.570327e-03,8.997310e-02,5.592117e-01,1.928604e+02
1.939065e+02,6.438290e-01,6.438290e-01,1.774699e+02,1.567333e-03,8.980159e-02,5.596464e-01,1.932627e+02
1.943072e+02,6.422112e-01,6.422112e-01,1.780930e+02,1.564352e-03,8.963079e-02,5.600803e-01,1.936650e+02
1.947078e+02,6.406007e-01,6.406007e-01,1.787177e+02,1.561383e-03,8.946068e-02,5.605134e-01,1.940672e+02
1.951085e+02,6.389976e-01,6.389976e-01,1.793439e+02,1.558427e-03,8.929126e-02,5.609457e-01,1.944695e+02
1.955092e+02,6.374018e-01,6.374018e-01,1.799717e+02,1.555482e-03,8.912254e-02,5.613772e-01,1.948718e+02
1.959098e+02,6.358133e-01,6.358133e-01,1.806011e+02,1.552549e-03,8.895450e-02,5.618079e-01,1.952740e+02
1.963105e+02,6.342319e-01,6.342319e-01,1.812321e+02,1.549628e-03,8.878714e-02,5.622379e-01,1.956763e+02
1.967112e+02,6.326577e-01,6.326577e-01,1.818646e+02,1.546719e-03,8.862045e-02,5.626670e-01,1.960785e+02
1.971119e+02,6.310905e-01,6.310905e-01,1.824987e+02,1.543821e-03,8.845444e-02,5.630954e-01,1.964808e+02
1.975125e+02,6.295305e-01,6.295305e-01,1.831344e+02,1.540935e-03,8.828910e-02,5.635230e-01,1.968830e+02
1.979132e+02,6.279774e-01,6.279774e-01,1.837716e+02,1.538061e-03,8.812442e-02,5.639498e-01,1.972852e+02
1.983139e+02,6.264313e-01,6.264313e-01,1.844104e+02,1.535199e-03,8.796040e-02,5.643759e-01,1.976874e+02
1.987145e+02,6.248921e-01,6.248921e-01,1.850508e+02,1.532347e-03,8.779704e-02,5.648012e-01,1.980896e+02
1.991152e+02,6.233598e-01,6.233598e-01,1.856928e+02,1.529508e-03,8.763433e-02,5.652257e-01,1.984918e+02
1.995159e+02,6.218343e-01,6.218343e-01,1.863363e+02,1.526679e-03,8.747226e-02,5.656494e-01,1.988940e+02
1.999165e+02,6.203155e-01,6.203155e-01,1.869814e+02,1.523862e-03,8.731084e-02,5.660724e-01,1.992962e+02
2.003172e+02,6.190020e-01,6.190020e-01,1.876280e+02,1.521056e-03,8.715007e-02,5.664946e-01,1.996982e+02
2.007179e+02,6.177460e-01,6.177460e-01,1.882760e+02,1.518261e-03,8.698992e-02,5.669161e-01,2.001001e+02
2.011185e+02,6.164950e-01,6.164950e-01,1.889252e+02,1.515477e-03,8.683041e-02,5.673368e-01,2.005020e+02
2.015192e+02,6.152490e-01,6.152490e-01,1.895758e+02,1.512704e-03,8.667153e-02,5.677567e-01,2.009039e+02
2.019199e+02,6.140080e-01,6.140080e-01,1.902277e+02,1.509942e-03,8.651328e-02,5.681759e-01,2.013059e+02
2.023205e+02,6.127720e-01,6.127720e-01,1.908809e+02,1.507190e-03,8.635565e-02,5.685944e-01,2.017078e+02
2.027212e+02,6.115408e-01,6.115408e-01,1.915354e+02,1.504450e-03,8.619863e-02,5.690121e-01,2.021097e+02
2.031219e+02,6.103146e-01,6.103146e-01,1.921912e+02,1.501720e-03,8.604223e-02,5.694290e-01,2.025116e+02
2.035225e+02,6.090933e-01,6.090933e-01,1.928484e+02,1.499001e-03,8.588644e-02,5.698452e-01,2.029134e+02
2.039232e+02,6.078767e-01,6.078767e-01,1.935068e+02,1.496293e-03,8.573125e-02,5.702607e-01,2.033153e+02
2.043239e+02,6.066650e-01,6.066650e-01,1.941666e+02,1.493595e-03,8.557667e-02,5.706754e-01,2.037172e+02
2.047245e+02,6.054581e-01,6.054581e-01,1.948277e+02,1.490907e-03,8.542269e-02,5.710894e-01,2.041191e+02
2.051252e+02,6.042560e-01,6.042560e-01,1.954902e+02,1.488230e-03,8.526931e-02,5.715027e-01,2.045210e+02
2.055259e+02,6.030585e-01,6.030585e-01,1.961539e+02,1.485563e-03,8.511652e-02,5.719152e-01,2.049228e+02
2.059265e+02,6.018658e-01,6.018658e-01,1.968189e+02,1.482907e-03,8.496431e-02,5.723270e-01,2.053247e+02
2.063272e+02,6.006777e-01,6.006777e-01,1.974853e+02,1.480261e-03,8.481270e-02,5.727380e-01,2.057265e+02
2.067279e+02,5.994943e-01,5.994943e-01,1.981530e+02,1.477625e-03,8.466166e-02,5.731484e-01,2.061284e+02
2.071285e+02,5.983155e-01,5.983155e-01,1.988220e+02,1.474999e-03,8.451121e-02,5.735580e-01,2.065302e+02
2.075292e+02,5.971412e-01,5.971412e-01,1.994923e+02,1.472383e-03,8.436133e-02,5.739669e-01,2.069321e+02
2.079299e+02,5.959716e-01,5.959716e-01,2.001639e+02,1.469777e-03,8.421203e-02,5.743750e-01,2.073339e+02
2.083306e+02,5.948064e-01,5.948064e-01,2.008369e+02,1.467181e-03,8.406329e-02,5.747825e-01,2.077357e+02
2.087312e+02,5.936458e-01,5.936458e-01,2.015112e+02,1.464595e-03,8.391512e-02,5.751892e-01,2.081376e+02
2.091319e+02,5.924897e-01,5.924897e-01,2.021867e+02,1.462019e-03,8.376751e-02,5.755953e-01,2.085394e+02
2.095326e+02,5.913380e-01,5.913380e-01,2.028636e+02,1.459452e-03,8.362046e-02,5.760006e-01,2.089412e+02
2.099332e+02,5.901908e-01,5.901908e-01,2.035419e+02,1.456896e-03,8.347397e-02,5.764052e-01,2.093430e+02
2.103339e+02,5.889495e-01,5.889495e-01,2.042215e+02,1.454348e-03,8.332803e-02,5.768091e-01,2.097449e+02
2.107346e+02,5.876935e-01,5.876935e-01,2.049025e+02,1.451811e-03,8.318264e-02,5.772123e-01,2.101469e+02
2.111352e+02,5.864425e-01,5.864425e-01,2.055850e+02,1.449283e-03,8.303780e-02,5.776148e-01,2.105488e+02
2.115359e+02,5.851966e-01,5.851966e-01,2.062689e+02,1.446764e-03,8.289350e-02,5.780166e-01,2.109507e+02
2.119366e+02,5.839557e-01,5.839557e-01,2.069543e+02,1.444255e-03,8.274974e-02,5.784177e-01,2.113526e+02
2.123372e+02,5.827197e-01,5.827197e-01,2.076412e+02,1.441756e-03,8.260652e-02,5.788181e-01,2.117545e+02
2.127379e+02,5.814887e-01,5.814887e-01,2.083295e+02,1.439265e-03,8.246383e-02,5.792178e-01,2.121564e+02
2.131386e+02,5.802626e-01,5.802626e-01,2.090193e+02,1.436784e-03,8.232168e-02,5.796168e-01,2.125583e+02
2.135392e+02,5.790414e-01,5.790414e-01,2.097105e+02,1.434312e-03,8.218005e-02,5.800151e-01,2.129602e+02
2.139399e+02,5.778250e-01,5.778250e-01,2.104032e+02,1.431850e-03,8.203895e-02,5.804128e-01,2.133621e+02
2.143406e+02,5.766135e-01,5.766135e-01,2.110973e+02,1.429396e-03,8.189837e-02,5.808097e-01,2.137640e+02
2.147412e+02,5.754067e-01,5.754067e-01,2.117929e+02,1.426952e-03,8.175832e-02,5.812060e-01,2.141658e+02
2.151419e+02,5.742048e-01,5.742048e-01,2.124899e+02,1.424516e-03,8.161877e-02,5.816016e-01,2.145677e+02
2.155426e+02,5.730075e-01,5.730075e-01,2.131884e+02,1.422090e-03,8.147975e-02,5.819965e-01,2.149696e+02
2.159432e+02,5.718150e-01,5.718150e-01,2.138884e+02,1.419672e-03,8.134123e-02,5.823907e-01,2.153714e+02
2.163439e+02,5.706272e-01,5.706272e-01,2.145898e+02,1.417264e-03,8.120322e-02,5.827842e-01,2.157733e+02
2.167446e+02,5.694440e-01,5.694440e-01,2.152927e+02,1.414864e-03,8.106572e-02,5.831771e-01,2.161751e+02
2.171452e+02,5.682654e-01,5.682654e-01,2.159970e+02,1.412473e-03,8.092872e-02,5.835693e-01,2.165770e+02
2.175459e+02,5.670915e-01,5.670915e-01,2.167028e+02,1.410090e-03,8.079222e-02,5.839608e-01,2.169788e+02
2.179466e+02,5.659221e-01,5.659221e-01,2.174101e+02,1.407717e-03,8.065622e-02,5.843517e-01,2.173807e+02
2.183472e+02,5.647573e-01,5.647573e-01,2.181188e+02,1.405351e-03,8.052071e-02,5.847419e-01,2.177825e+02
2.187479e+02,5.635970e-01,5.635970e-01,2.188290e+02,1.402995e-03,8.038569e-02,5.851314e-01,2.181843e+02
2.191486e+02,5.624412e-01,5.624412e-01,2.195407e+02,1.400647e-03,8.025116e-02,5.855202e-01,2.185861e+02
2.195492e+02,5.612899e-01,5.612899e-01,2.202538e+02,1.398308e-03,8.011712e-02,5.859085e-01,2.189880e+02
2.199499e+02,5.601430e-01,5.601430e-01,2.209683e+02,1.395976e-03,7.998356e-02,5.862960e-01,2.193898e+02
2.203506e+02,5.588966e-01,5.588966e-01,2.216844e+02,1.393654e-03,7.985048e-02,5.866829e-01,2.197917e+02
2.207513e+02,5.576404e-01,5.576404e-01,2.224021e+02,1.391340e-03,7.971788e-02,5.870691e-01,2.201936e+02
2.211519e+02,5.563893e-01,5.563893e-01,2.231214e+02,1.389034e-03,7.958576e-02,5.874547e-01,2.205955e+02
2.215526e+02,5.551432e-01,5.551432e-01,2.238423e+02,1.386736e-03,7.945411e-02,5.878396e-01,2.209974e+02
2.219533e+02,5.539022e-01,5.539022e-01,2.245649e+02,1.384446e-03,7.932293e-02,5.882239e-01,2.213994e+02
2.223539e+02,5.526662e-01,5.526662e-01,2.252891e+02,1.382165e-03,7.919222e-02,5.886075e-01,2.218013e+02
2.227546e+02,5.514351e-01,5.514351e-01,2.260148e+02,1.379892e-03,7.906197e-02,5.889905e-01,2.222032e+02
2.231553e+02,5.502090e-01,5.502090e-01,2.267422e+02,1.377627e-03,7.893219e-02,5.893728e-01,2.226050e+02
2.235559e+02,5.489879e-01,5.489879e-01,2.274713e+02,1.375370e-03,7.880287e-02,5.897545e-01,2.230069e+02
2.239566e+02,5.477716e-01,5.477716e-01,2.282019e+02,1.373120e-03,7.867400e-02,5.901355e-01,2.234088e+02
2.243573e+02,5.465601e-01,5.465601e-01,2.289342e+02,1.370879e-03,7.854560e-02,5.905160e-01,2.238107e+02
2.247579e+02,5.453536e-01,5.453536e-01,2.296680e+02,1.368646e-03,7.841764e-02,5.908957e-01,2.242126e+02
2.251586e+02,5.441518e-01,5.441518e-01,2.304035e+02,1.366421e-03,7.829014e-02,5.912749e-01,2.246144e+02
2.255593e+02,5.429548e-01,5.429548e-01,2.311407e+02,1.364203e-03,7.816308e-02,5.916534e-01,2.250163e+02
2.259599e+02,5.417625e-01,5.417625e-01,2.318794e+02,1.361993e-03,7.803647e-02,5.920312e-01,2.254182e+02
2.263606e+02,5.405750e-01,5.405750e-01,2.326198e+02,1.359791e-03,7.791030e-02,5.924085e-01,2.258200e+02
2.267613e+02,5.393921e-01,5.393921e-01,2.333618e+02,1.357597e-03,7.778458e-02,5.927851e-01,2.262219e+02
2.271619e+02,5.382140e-01,5.382140e-01,2.341054e+02,1.355410e-03,7.765929e-02,5.931611e-01,2.266237e+02
2.275626e+02,5.370404e-01,5.370404e-01,2.348507e+02,1.353231e-03,7.753444e-02,5.935364e-01,2.270256e+02
2.279633e+02,5.358715e-01,5.358715e-01,2.355976e+02,1.351060e-03,7.741003e-02,5.939112e-01,2.274274e+02
2.283639e+02,5.347072e-01,5.347072e-01,2.363461e+02,1.348896e-03,7.728604e-02,5.942853e-01,2.278292e+02
2.287646e+02,5.335475e-01,5.335475e-01,2.370962e+02,1.346740e-03,7.716249e-02,5.946588e-01,2.282311e+02
2.291653e+02,5.323922e-01,5.323922e-01,2.378480e+02,1.344591e-03,7.703937e-02,5.950316e-01,2.286329e+02
2.295659e+02,5.312415e-01,5.312415e-01,2.386014e+02,1.342449e-03,7.691667e-02,5.954039e-01,2.290347e+02
2.299666e+02,5.300953e-01,5.300953e-01,2.393564e+02,1.340315e-03,7.679439e-02,5.957755e-01,2.294365e+02
2.303673e+02,5.292362e-01,5.292362e-01,2.401128e+02,1.338188e-03,7.667253e-02,5.961466e-01,2.298380e+02
2.307679e+02,5.284057e-01,5.284057e-01,2.408705e+02,1.336069e-03,7.655109e-02,5.965170e-01,2.302395e+02
2.311686e+02,5.275778e-01,5.275778e-01,2.416293e+02,1.333956e-03,7.643007e-02,5.968868e-01,2.306410e+02
2.315693e+02,5.267527e-01,5.267527e-01,2.423894e+02,1.331851e-03,7.630947e-02,5.972560e-01,2.310425e+02
2.319699e+02,5.259303e-01,5.259303e-01,2.431506e+02,1.329754e-03,7.618927e-02,5.976246e-01,2.314440e+02
2.323706e+02,5.251106e-01,5.251106e-01,2.439130e+02,1.327663e-03,7.606949e-02,5.979926e-01,2.318455e+02
2.327713e+02,5.242936e-01,5.242936e-01,2.446766e+02,1.325579e-03,7.595011e-02,5.983599e-01,2.322470e+02
2.331720e+02,5.234793e-01,5.234793e-01,2.454414e+02,1.323503e-03,7.583114e-02,5.987267e-01,2.326485e+02
2.335726e+02,5.226676e-01,5.226676e-01,2.462074e+02,1.321434e-03,7.571257e-02,5.990929e-01,2.330500e+02
2.339733e+02,5.218586e-01,5.218586e-01,2.469746e+02,1.319371e-03,7.559441e-02,5.994585e-01,2.334514e+02
2.343740e+02,5.210522e-01,5.210522e-01,2.477430e+02,1.317316e-03,7.547664e-02,5.998235e-01,2.338529e+02
2.347746e+02,5.202484e-01,5.202484e-01,2.485125e+02,1.315267e-03,7.535927e-02,6.001878e-01,2.342544e+02
2.351753e+02,5.194473e-01,5.194473e-01,2.492833e+02,1.313226e-03,7.524230e-02,6.005516e-01,2.346558e+02
2.355760e+02,5.186487e-01,5.186487e-01,2.500552e+02,1.311191e-03,7.512572e-02,6.009148e-01,2.350573e+02
2.359766e+02,5.178527e-01,5.178527e-01,2.508283e+02,1.309163e-03,7.500954e-02,6.012774e-01,2.354588e+02
2.363773e+02,5.170593e-01,5.170593e-01,2.516026e+02,1.307142e-03,7.489374e-02,6.016395e-01,2.358602e+02
2.367780e+02,5.162684e-01,5.162684e-01,2.523781e+02,1.305128e-03,7.477833e-02,6.020009e-01,2.362617e+02
2.371786e+02,5.154801e-01,5.154801e-01,2.531548e+02,1.303120e-03,7.466330e-02,6.023617e-01,2.366632e+02
2.375793e+02,5.146943e-01,5.146943e-01,2.539326e+02,1.301120e-03,7.454866e-02,6.027220e-01,2.370646e+02
2.379800e+02,5.139111e-01,5.139111e-01,2.547117e+02,1.299125e-03,7.443440e-02,6.030817e-01,2.374661e+02
2.383806e+02,5.131303e-01,5.131303e-01,2.554919e+02,1.297138e-03,7.432052e-02,6.034408e-01,2.378675e+02
2.387813e+02,5.123520e-01,5.123520e-01,2.562734e+02,1.295157e-03,7.420702e-02,6.037993e-01,2.382690e+02
2.391820e+02,5.115762e-01,5.115762e-01,2.570560e+02,1.293182e-03,7.409390e-02,6.041572e-01,2.386704e+02
2.395826e+02,5.108029e-01,5.108029e-01,2.578398e+02,1.291215e-03,7.398115e-02,6.045146e-01,2.390718e+02
2.399833e+02,5.100321e-01,5.100321e-01,2.586247e+02,1.289253e-03,7.386877e-02,6.048714e-01,2.394733e+02
2.403840e+02,5.092016e-01,5.092016e-01,2.594110e+02,1.287298e-03,7.375676e-02,6.052276e-01,2.398748e+02
2.407846e+02,5.083713e-01,5.083713e-01,2.601985e+02,1.285350e-03,7.364512e-02,6.055833e-01,2.402763e+02
2.411853e+02,5.075436e-01,5.075436e-01,2.609872e+02,1.283408e-03,7.353385e-02,6.059383e-01,2.406778e+02
2.415860e+02,5.067187e-01,5.067187e-01,2.617773e+02,1.281472e-03,7.342294e-02,6.062928e-01,2.410793e+02
2.419866e+02,5.058965e-01,5.058965e-01,2.625687e+02,1.279543e-03,7.331239e-02,6.066468e-01,2.414807e+02
2.423873e+02,5.050769e-01,5.050769e-01,2.633613e+02,1.277620e-03,7.320221e-02,6.070001e-01,2.418822e+02
2.427880e+02,5.042601e-01,5.042601e-01,2.641552e+02,1.275703e-03,7.309239e-02,6.073529e-01,2.422837e+02
2.431886e+02,5.034459e-01,5.034459e-01,2.649504e+02,1.273792e-03,7.298292e-02,6.077052e-01,2.426852e+02
2.435893e+02,5.026343e-01,5.026343e-01,2.657469e+02,1.271888e-03,7.287381e-02,6.080568e-01,2.430867e+02
2.439900e+02,5.018254e-01,5.018254e-01,2.665447e+02,1.269990e-03,7.276505e-02,6.084080e-01,2.434882e+02
2.443907e+02,5.010192e-01,5.010192e-01,2.673438e+02,1.268098e-03,7.265665e-02,6.087585e-01,2.438896e+02
2.447913e+02,5.002155e-01,5.002155e-01,2.681441e+02,1.266212e-03,7.254860e-02,6.091085e-01,2.442911e+02
2.451920e+02,4.994144e-01,4.994144e-01,2.689457e+02,1.264332e-03,7.244089e-02,6.094580e-01,2.446926e+02
2.455927e+02,4.986160e-01,4.986160e-01,2.697487e+02,1.262458e-03,7.233354e-02,6.098069e-01,2.450940e+02
2.459933e+02,4.978201e-01,4.978201e-01,2.705529e+02,1.260591e-03,7.222653e-02,6.101552e-01,2.454955e+02
2.463940e+02,4.970267e-01,4.970267e-01,2.713583e+02,1.258729e-03,7.211986e-02,6.105030e-01,2.458970e+02
2.467947e+02,4.962359e-01,4.962359e-01,2.721651e+02,1.256873e-03,7.201353e-02,6.108502e-01,2.462984e+02
2.471953e+02,4.954477e-01,4.954477e-01,2.729732e+02,1.255023e-03,7.190755e-02,6.111969e-01,2.466999e+02
2.475960e+02,4.946620e-01,4.946620e-01,2.737825e+02,1.253180e-03,7.180190e-02,6.115430e-01,2.471013e+02
2.479967e+02,4.938788e-01,4.938788e-01,2.745931e+02,1.251342e-03,7.169660e-02,6.118886e-01,2.475028e+02
2.483973e+02,4.930981e-01,4.930981e-01,2.754050e+02,1.249510e-03,7.159162e-02,6.122337e-01,2.479042e+02
2.487980e+02,4.923198e-01,4.923198e-01,2.762182e+02,1.247683e-03,7.148699e-02,6.125782e-01,2.483057e+02
2.491987e+02,4.915441e-01,4.915441e-01,2.770327e+02,1.245863e-03,7.138268e-02,6.129221e-01,2.487071e+02
2.495993e+02,4.907708e-01,4.907708e-01,2.778485e+02,1.244048e-03,7.127871e-02,6.132656e-01,2.491086e+02
2.500000e+02,4.900000e-01,4.900000e-01,2.786655e+02,1.242239e-03,7.117506e-02,6.136084e-01,2.495100e+02
