step_number,z_index,x_index,z_mm,x_mm,weight
75,45,22,45.500,22.500,1.52335130e-02
75,45,23,45.500,23.500,3.64259654e-03
75,45,24,45.500,24.500,8.12379643e-04
75,45,25,45.500,25.500,1.69285544e-04
75,45,26,45.500,26.500,3.31042029e-05
75,45,27,45.500,27.500,6.10574762e-06
75,45,28,45.500,28.500,1.06586026e-06
75,45,29,45.500,29.500,1.76068141e-07
75,45,30,45.500,30.500,2.71903549e-08
75,45,31,45.500,31.500,3.71690878e-09
75,45,32,45.500,32.500,3.52633311e-10
75,45,33,45.500,33.500,1.65767291e-12
75,46,7,46.500,7.500,3.30455836e-11
75,46,8,46.500,8.500,8.20526480e-10
75,46,9,46.500,9.500,7.32003169e-09
75,46,10,46.500,10.500,5.12701170e-08
75,46,11,46.500,11.500,3.29789202e-07
75,46,12,46.500,12.500,2.01243711e-06
75,46,13,46.500,13.500,1.17409199e-05
75,46,14,46.500,14.500,6.55767362e-05
75,46,15,46.500,15.500,3.51667753e-04
75,46,16,46.500,16.500,1.82928971e-03
75,46,17,46.500,17.500,9.38008539e-03
75,46,18,46.500,18.500,4.73497696e-02
75,46,19,46.500,19.500,4.53196377e-01
75,46,20,46.500,20.500,1.99051216e-01
75,46,21,46.500,21.500,6.10910431e-02
75,46,22,46.500,22.500,1.62719879e-02
75,46,23,46.500,23.500,4.00357880e-03
75,46,24,46.500,24.500,9.18827136e-04
75,46,25,46.500,25.500,1.97126385e-04
75,46,26,46.500,26.500,3.97141484e-05
75,46,27,46.500,27.500,7.55170595e-06
75,46,28,46.500,28.500,1.36022936e-06
75,46,29,46.500,29.500,2.32186167e-07
75,46,30,46.500,30.500,3.72156990e-08
75,46,31,46.500,31.500,5.36739497e-09
75,46,32,46.500,32.500,5.79893800e-10
75,46,33,46.500,33.500,1.39687125e-11
75,47,7,47.500,7.500,7.11484829e-11
75,47,8,47.500,8.500,1.22759369e-09
75,47,9,47.500,9.500,1.00649249e-08
75,47,10,47.500,10.500,6.75789025e-08
75,47,11,47.500,11.500,4.20392041e-07
75,47,12,47.500,12.500,2.48745323e-06
75,47,13,47.500,13.500,1.40859956e-05
75,47,14,47.500,14.500,7.64118668e-05
75,47,15,47.500,15.500,3.98115022e-04
75,47,16,47.500,16.500,2.01144232e-03
75,47,17,47.500,17.500,1.00116394e-02
75,47,18,47.500,18.500,4.90920208e-02
75,47,19,47.500,19.500,4.47951466e-01
75,47,20,47.500,20.500,2.00998947e-01
75,47,21,47.500,21.500,6.33363873e-02
75,47,22,47.500,22.500,1.73470825e-02
75,47,23,47.500,23.500,4.38879244e-03
75,47,24,47.500,24.500,1.03581243e-03
75,47,25,47.500,25.500,2.28637524e-04
75,47,26,47.500,26.500,4.74214576e-05
75,47,27,47.500,27.500,9.28942973e-06
75,47,28,47.500,28.500,1.72505952e-06
75,47,29,47.500,29.500,3.03964583e-07
75,47,30,47.500,30.500,5.04740143e-08
75,47,31,47.500,31.500,7.64040564e-09
75,47,32,47.500,32.500,9.17493248e-10
75,47,33,47.500,33.500,4.35080097e-11
75,48,7,48.500,7.500,1.36023817e-10
75,48,8,48.500,8.500,1.80130810e-09
75,48,9,48.500,9.500,1.36982008e-08
75,48,10,48.500,10.500,8.84496743e-08
75,48,11,48.500,11.500,5.32799390e-07
75,48,12,48.500,12.500,3.05940853e-06
75,48,13,48.500,13.500,1.68279985e-05
75,48,14,48.500,14.500,8.87195711e-05
75,48,15,48.500,15.500,4.49374289e-04
75,48,16,48.500,16.500,2.20665243e-03
75,48,17,48.500,17.500,1.06677711e-02
75,48,18,48.500,18.500,5.08370474e-02
75,48,19,48.500,19.500,4.42711592e-01
75,48,20,48.500,20.500,2.02831373e-01
75,48,21,48.500,21.500,6.55811951e-02
75,48,22,48.500,22.500,1.84580181e-02
75,48,23,48.500,23.500,4.79889335e-03
75,48,24,48.500,24.500,1.16400630e-03
75,48,25,48.500,25.500,2.64176459e-04
75,48,26,48.500,26.500,5.63705580e-05
75,48,27,48.500,27.500,1.13676060e-05
75,48,28,48.500,28.500,2.17466959e-06
75,48,29,48.500,29.500,3.95189772e-07
75,48,30,48.500,30.500,6.78770462e-08
75,48,31,48.500,31.500,1.07301110e-08
75,48,32,48.500,32.500,1.40592138e-09
75,48,33,48.500,33.500,9.55173440e-11
75,49,7,49.500,7.500,2.36980713e-10
75,49,8,49.500,8.500,2.58908361e-09
75,49,9,49.500,9.500,1.84743119e-08
75,49,10,49.500,10.500,1.15000070e-07
75,49,11,49.500,11.500,6.71534394e-07
75,49,12,49.500,12.500,3.74500155e-06
75,49,13,49.500,13.500,2.00219001e-05
75,49,14,49.500,14.500,1.02655140e-04
75,49,15,49.500,15.500,5.05797041e-04
75,49,16,49.500,16.500,2.41543306e-03
75,49,17,49.500,17.500,1.13485027e-02
75,49,18,49.500,18.500,5.25849946e-02
75,49,19,49.500,19.500,4.37475055e-01
75,49,20,49.500,20.500,2.04549819e-01
75,49,21,49.500,21.500,6.78229481e-02
75,49,22,49.500,22.500,1.96040478e-02
75,49,23,49.500,23.500,5.23450784e-03
75,49,24,49.500,24.500,1.30408735e-03
75,49,25,49.500,25.500,3.04121699e-04
75,49,26,49.500,26.500,6.67195127e-05
75,49,27,49.500,27.500,1.38411351e-05
75,49,28,49.500,28.500,2.72575289e-06
75,49,29,49.500,29.500,5.10409905e-07
75,49,30,49.500,30.500,9.05559929e-08
75,49,31,49.500,31.500,1.49026853e-08
75,49,32,49.500,32.500,2.09255346e-09
75,49,33,49.500,33.500,1.76106241e-10
75,50,6,50.500,6.500,1.73020767e-12
75,50,7,50.500,7.500,3.81397663e-10
75,50,8,50.500,8.500,3.65629016e-09
75,50,9,50.500,9.500,2.47140672e-08
75,50,10,50.500,10.500,1.48577982e-07
75,50,11,50.500,11.500,8.41916403e-07
75,50,12,50.500,12.500,4.56334737e-06
75,50,13,50.500,13.500,2.37287113e-05
75,50,14,50.500,14.500,1.18386590e-04
75,50,15,50.500,15.500,5.67756419e-04
75,50,16,50.500,16.500,2.63834931e-03
75,50,17,50.500,17.500,1.20541314e-02
75,50,18,50.500,18.500,5.43386191e-02
75,50,19,50.500,19.500,4.32234198e-01
75,50,20,50.500,20.500,2.06157669e-01
75,50,21,50.500,21.500,7.00595751e-02
75,50,22,50.500,22.500,2.07846817e-02
75,50,23,50.500,23.500,5.69627620e-03
75,50,24,50.500,24.500,1.45674776e-03
75,50,25,50.500,25.500,3.48873436e-04
75,50,26,50.500,26.500,7.86409873e-05
75,50,27,50.500,27.500,1.67720355e-05
75,50,28,50.500,28.500,3.39771213e-06
75,50,29,50.500,29.500,6.55067709e-07
75,50,30,50.500,30.500,1.19901017e-07
75,50,31,50.500,31.500,2.04886224e-08
75,50,32,50.500,32.500,3.06242298e-09
75,50,33,50.500,33.500,3.00283604e-10
75,51,6,51.500,6.500,1.52858282e-11
75,51,7,51.500,7.500,5.93991356e-10
75,51,8,51.500,8.500,5.09647879e-09
75,51,9,51.500,9.500,3.28100143e-08
75,51,10,51.500,10.500,1.90828175e-07
75,51,11,51.500,11.500,1.05020115e-06
75,51,12,51.500,12.500,5.53621658e-06
75,51,13,51.500,13.500,2.80162349e-05
75,51,14,51.500,14.500,1.36095303e-04
75,51,15,51.500,15.500,6.35639881e-04
75,51,16,51.500,16.500,2.87595205e-03
75,51,17,51.500,17.500,1.27848014e-02
75,51,18,51.500,18.500,5.60972504e-02
75,51,19,51.500,19.500,4.26988959e-01
75,51,20,51.500,20.500,2.07655475e-01
75,51,21,51.500,21.500,7.22889081e-02
75,51,22,51.500,22.500,2.19991617e-02
75,51,23,51.500,23.500,6.18480146e-03
75,51,24,51.500,24.500,1.62270258e-03
75,51,25,51.500,25.500,3.98855569e-04
75,51,26,51.500,26.500,9.23235493e-05
75,51,27,51.500,27.500,2.02299725e-05
75,51,28,51.500,28.500,4.21302093e-06
75,51,29,51.500,29.500,8.35670562e-07
75,51,30,51.500,30.500,1.57637530e-07
75,51,31,51.500,31.500,2.79099872e-08
75,51,32,51.500,32.500,4.40176162e-09
75,51,33,51.500,33.500,5.00676167e-10
75,51,34,51.500,34.500,9.11835277e-12
75,52,6,52.500,6.500,4.37786196e-11
75,52,7,52.500,7.500,8.97632468e-10
75,52,8,52.500,8.500,7.02147140e-09
75,52,9,52.500,9.500,4.32564704e-08
75,52,10,52.500,10.500,2.43703738e-07
75,52,11,52.500,11.500,1.30369290e-06
75,52,12,52.500,12.500,6.68835310e-06
75,52,13,52.500,13.500,3.29591203e-05
75,52,14,52.500,14.500,1.55975024e-04
75,52,15,52.500,15.500,7.09849468e-04
75,52,16,52.500,16.500,3.12875514e-03
75,52,17,52.500,17.500,1.35402856e-02
75,52,18,52.500,18.500,5.78570999e-02
75,52,19,52.500,19.500,4.21744138e-01
75,52,20,52.500,20.500,2.09043398e-01
75,52,21,52.500,21.500,7.45077282e-02
75,52,22,52.500,22.500,2.32464466e-02
75,52,23,52.500,23.500,6.70061307e-03
75,52,24,52.500,24.500,1.80266099e-03
75,52,25,52.500,25.500,4.54514025e-04
75,52,26,52.500,26.500,1.07972424e-04
75,52,27,52.500,27.500,2.42931001e-05
75,52,28,52.500,28.500,5.19761943e-06
75,52,29,52.500,29.500,1.05995434e-06
75,52,30,52.500,30.500,2.05859408e-07
75,52,31,52.500,31.500,3.76911800e-08
75,52,32,52.500,32.500,6.23523766e-09
75,52,33,52.500,33.500,7.97082345e-10
75,52,34,52.500,34.500,3.40545266e-11
75,53,6,53.500,6.500,9.31920235e-11
75,53,7,53.500,7.500,1.32704392e-09
75,53,8,53.500,8.500,9.57497992e-09
75,53,9,53.500,9.500,5.66452414e-08
75,53,10,53.500,10.500,3.09543736e-07
75,53,11,53.500,11.500,1.61087212e-06
75,53,12,53.500,12.500,8.04770661e-06
75,53,13,53.500,13.500,3.86393876e-05
75,53,14,53.500,14.500,1.78232673e-04
75,53,15,53.500,15.500,7.90788152e-04
75,53,16,53.500,16.500,3.39723541e-03
75,53,17,53.500,17.500,1.43202860e-02
75,53,18,53.500,18.500,5.96137792e-02
75,53,19,53.500,19.500,4.16505605e-01
75,53,20,53.500,20.500,2.10321099e-01
75,53,21,53.500,21.500,7.67127946e-02
75,53,22,53.500,22.500,2.45252624e-02
75,53,23,53.500,23.500,7.24411709e-03
75,53,24,53.500,24.500,1.99733302e-03
75,53,25,53.500,25.500,5.16313186e-04
75,53,26,53.500,26.500,1.25808772e-04
75,53,27,53.500,27.500,2.90483968e-05
75,53,28,53.500,28.500,6.38126039e-06
75,53,29,53.500,29.500,1.33704020e-06
75,53,30,53.500,30.500,2.67133373e-07
75,53,31,53.500,31.500,5.04958422e-08
75,53,32,53.500,32.500,8.72636718e-09
75,53,33,53.500,33.500,1.22381416e-09
75,53,34,53.500,34.500,7.99547165e-11
75,54,6,54.500,6.500,1.67993369e-10
75,54,7,54.500,7.500,1.91638794e-09
75,54,8,54.500,8.500,1.29282629e-08
75,54,9,54.500,9.500,7.37135792e-08
75,54,10,54.500,10.500,3.91141413e-07
75,54,11,54.500,11.500,1.98155408e-06
75,54,12,54.500,12.500,9.64569517e-06
75,54,13,54.500,13.500,4.51467022e-05
75,54,14,54.500,14.500,2.03084812e-04
75,54,15,54.500,15.500,8.78875202e-04
75,54,16,54.500,16.500,3.68184177e-03
75,54,17,54.500,17.500,1.51242865e-02
75,54,18,54.500,18.500,6.13635853e-02
75,54,19,54.500,19.500,4.11278695e-01
75,54,20,54.500,20.500,2.11489588e-01
75,54,21,54.500,21.500,7.89003894e-02
75,54,22,54.500,22.500,2.58343108e-02
75,54,23,54.500,23.500,7.81567488e-03
75,54,24,54.500,24.500,2.20742053e-03
75,54,25,54.500,25.500,5.84733440e-04
75,54,26,54.500,26.500,1.46070917e-04
75,54,27,54.500,27.500,3.45923145e-05
75,54,28,54.500,28.500,7.79788934e-06
75,54,29,54.500,29.500,1.67763721e-06
75,54,30,54.500,30.500,3.44537654e-07
75,54,31,54.500,31.500,6.71434037e-08
75,54,32,54.500,32.500,1.20794192e-08
75,54,33,54.500,33.500,1.82998738e-09
75,54,34,54.500,34.500,1.55296165e-10
75,55,6,55.500,6.500,2.81168200e-10
75,55,7,55.500,7.500,2.73274092e-09
75,55,8,55.500,8.500,1.73120114e-08
75,55,9,55.500,9.500,9.53363894e-08
75,55,10,55.500,10.500,4.91791070e-07
75,55,11,55.500,11.500,2.42702936e-06
75,55,12,55.500,12.500,1.15175535e-05
75,55,13,55.500,13.500,5.25785326e-05
75,55,14,55.500,14.500,2.30762438e-04
75,55,15,55.500,15.500,9.74527909e-04
75,55,16,55.500,16.500,3.98298353e-03
75,55,17,55.500,17.500,1.59517024e-02
75,55,18,55.500,18.500,6.31030127e-02
75,55,19,55.500,19.500,4.06068891e-01
75,55,20,55.500,20.500,2.12549374e-01
75,55,21,55.500,21.500,8.10678676e-02
75,55,22,55.500,22.500,2.71720570e-02
75,55,23,55.500,23.500,8.41557980e-03
75,55,24,55.500,24.500,2.43361248e-03
75,55,25,55.500,25.500,6.60277554e-04
75,55,26,55.500,26.500,1.69013088e-04
75,55,27,55.500,27.500,4.10310931e-05
75,55,28,55.500,28.500,9.48613888e-06
75,55,29,55.500,29.500,2.09427458e-06
75,55,30,55.500,30.500,4.41794498e-07
75,55,31,55.500,31.500,8.86508715e-08
75,55,32,55.500,32.500,1.65507643e-08
75,55,33,55.500,33.500,2.67369948e-09
75,55,34,55.500,34.500,2.71155653e-10
75,56,5,56.500,5.500,7.52678909e-12
75,56,6,56.500,6.500,4.47838183e-10
75,56,7,56.500,7.500,3.83106880e-09
75,56,8,56.500,8.500,2.30016308e-08
75,56,9,56.500,9.500,1.22604632e-07
75,56,10,56.500,10.500,6.15392196e-07
75,56,11,56.500,11.500,2.96030157e-06
75,56,12,56.500,12.500,1.37026518e-05
75,56,13,56.500,13.500,6.10409552e-05
75,56,14,56.500,14.500,2.61508569e-04
75,56,15,56.500,15.500,1.07817689e-03
75,56,16,56.500,16.500,4.30109305e-03
75,56,17,56.500,17.500,1.68021973e-02
75,56,18,56.500,18.500,6.48315176e-02
75,56,19,56.500,19.500,4.00876373e-01
75,56,20,56.500,20.500,2.13502586e-01
75,56,21,56.500,21.500,8.32127631e-02
75,56,22,56.500,22.500,2.85372101e-02
75,56,23,56.500,23.500,9.04408842e-03
75,56,24,56.500,24.500,2.67658988e-03
75,56,25,56.500,25.500,7.43459619e-04
75,56,26,56.500,26.500,1.94908105e-04
75,56,27,56.500,27.500,4.84823977e-05
75,56,28,56.500,28.500,1.14896884e-05
75,56,29,56.500,29.500,2.60154093e-06
75,56,30,56.500,30.500,5.63328626e-07
75,56,31,56.500,31.500,1.16257027e-07
75,56,32,56.500,32.500,2.24750387e-08
75,56,33,56.500,33.500,3.82703469e-09
75,56,34,56.500,34.500,4.48225429e-10
75,56,35,56.500,35.500,7.48800674e-12
75,57,5,57.500,5.500,2.59641041e-11
75,57,6,57.500,6.500,6.91020463e-10
75,57,7,57.500,7.500,5.29379962e-09
75,57,8,57.500,8.500,3.03516110e-08
75,57,9,57.500,9.500,1.56814536e-07
75,57,10,57.500,10.500,7.66529297e-07
75,57,11,57.500,11.500,3.59621799e-06
75,57,12,57.500,12.500,1.62449505e-05
75,57,13,57.500,13.500,7.06495121e-05
75,57,14,57.500,14.500,2.95580947e-04
75,57,15,57.500,15.500,1.19027507e-03
75,57,16,57.500,16.500,4.63665416e-03
75,57,17,57.500,17.500,1.76757760e-02
75,57,18,57.500,18.500,6.65515885e-02
75,57,19,57.500,19.500,3.95693988e-01
75,57,20,57.500,20.500,2.14352429e-01
75,57,21,57.500,21.500,8.53336602e-02
75,57,22,57.500,22.500,2.99287587e-02
75,57,23,57.500,23.500,9.70141869e-03
75,57,24,57.500,24.500,2.93704425e-03
75,57,25,57.500,25.500,8.34814389e-04
75,57,26,57.500,26.500,2.24047646e-04
75,57,27,57.500,27.500,5.70746452e-05
75,57,28,57.500,28.500,1.38579344e-05
75,57,29,57.500,29.500,3.21636708e-06
75,57,30,57.500,30.500,7.14455552e-07
75,57,31,57.500,31.500,1.51514968e-07
75,57,32,57.500,32.500,3.02519361e-08
75,57,33,57.500,33.500,5.40728351e-09
75,57,34,57.500,34.500,7.18915927e-10
75,57,35,57.500,35.500,2.80172031e-11
75,58,5,58.500,5.500,6.17181029e-11
75,58,6,58.500,6.500,1.03850928e-09
75,58,7,58.500,7.500,7.23261140e-09
75,58,8,58.500,8.500,3.97822717e-08
75,58,9,58.500,9.500,1.99549802e-07
75,58,10,58.500,10.500,9.50567767e-07
75,58,11,58.500,11.500,4.35181255e-06
75,58,12,58.500,12.500,1.91935069e-05
75,58,13,58.500,13.500,8.15296371e-05
75,58,14,58.500,14.500,3.33254458e-04
75,58,15,58.500,15.500,1.31128624e-03
75,58,16,58.500,16.500,4.99010226e-03
75,58,17,58.500,17.500,1.85721554e-02
75,58,18,58.500,18.500,6.82629049e-02
75,58,19,58.500,19.500,3.90519142e-01
75,58,20,58.500,20.500,2.15100840e-01
75,58,21,58.500,21.500,8.74286368e-02
75,58,22,58.500,22.500,3.13452594e-02
75,58,23,58.500,23.500,1.03877932e-02
75,58,24,58.500,24.500,3.21565242e-03
75,58,25,58.500,25.500,9.34897223e-04
75,58,26,58.500,26.500,2.56741507e-04
75,58,27,58.500,27.500,6.69496367e-05
75,58,28,58.500,28.500,1.66466234e-05
75,58,29,58.500,29.500,3.95835650e-06
75,58,30,58.500,30.500,9.01458463e-07
75,58,31,58.500,31.500,1.96287857e-07
75,58,32,58.500,32.500,4.04181257e-08
75,58,33,58.500,33.500,7.54722063e-09
75,58,34,58.500,34.500,1.11267418e-09
75,58,35,58.500,35.500,6.99703143e-11
75,59,5,59.500,5.500,1.21169727e-10
75,59,6,59.500,6.500,1.52114810e-09
75,59,7,59.500,7.500,9.78990400e-09
75,59,8,59.500,8.500,5.18220844e-08
75,59,9,59.500,9.500,2.52661238e-07
75,59,10,59.500,10.500,1.17379523e-06
75,59,11,59.500,11.500,5.24648613e-06
75,59,12,59.500,12.500,2.26029315e-05
75,59,13,59.500,13.500,9.38177254e-05
75,59,14,59.500,14.500,3.74815689e-04
75,59,15,59.500,15.500,1.44167116e-03
75,59,16,59.500,16.500,5.36183128e-03
75,59,17,59.500,17.500,1.94907933e-02
75,59,18,59.500,18.500,6.99617714e-02
75,59,19,59.500,19.500,3.85358930e-01
75,59,20,59.500,20.500,2.15747848e-01
75,59,21,59.500,21.500,8.94948319e-02
75,59,22,59.500,22.500,3.27851512e-02
75,59,23,59.500,23.500,1.11032464e-02
75,59,24,59.500,24.500,3.51307960e-03
75,59,25,59.500,25.500,1.04427594e-03
75,59,26,59.500,26.500,2.93320947e-04
75,59,27,59.500,27.500,7.82621646e-05
75,59,28,59.500,28.500,1.99182359e-05
75,59,29,59.500,29.500,4.85006967e-06
75,59,30,59.500,30.500,1.13178658e-06
75,59,31,59.500,31.500,2.52832564e-07
75,59,32,59.500,32.500,5.36014966e-08
75,59,33,59.500,33.500,1.04291731e-08
75,59,34,59.500,34.500,1.66901248e-09
75,59,35,59.500,35.500,1.38205045e-10
75,60,5,60.500,5.500,2.14022994e-10
75,60,6,60.500,6.500,2.18255192e-09
75,60,7,60.500,7.500,1.31375444e-08
75,60,8,60.500,8.500,6.71152591e-08
75,60,9,60.500,9.500,3.18402925e-07
75,60,10,60.500,10.500,1.44351100e-06
75,60,11,60.500,11.500,6.30224531e-06
75,60,12,60.500,12.500,2.65335257e-05
75,60,13,60.500,13.500,1.07660046e-04
75,60,14,60.500,14.500,4.20565368e-04
75,60,15,60.500,15.500,1.58189412e-03
75,60,16,60.500,16.500,5.75216068e-03
75,60,17,60.500,17.500,2.04309579e-02
75,60,18,60.500,18.500,7.16445297e-02
75,60,19,60.500,19.500,3.80216599e-01
75,60,20,60.500,20.500,2.16294423e-01
75,60,21,60.500,21.500,9.15294066e-02
75,60,22,60.500,22.500,3.42466235e-02
75,60,23,60.500,23.500,1.18477419e-02
75,60,24,60.500,24.500,3.82994930e-03
75,60,25,60.500,25.500,1.16353680e-03
75,60,26,60.500,26.500,3.34135722e-04
75,60,27,60.500,27.500,9.11811512e-05
75,60,28,60.500,28.500,2.37427412e-05
75,60,29,60.500,29.500,5.91745629e-06
75,60,30,60.500,30.500,1.41420469e-06
75,60,31,60.500,31.500,3.23904885e-07
75,60,32,60.500,32.500,7.06151582e-08
75,60,33,60.500,33.500,1.42617838e-08
75,60,34,60.500,34.500,2.44683274e-09
75,60,35,60.500,35.500,2.49290366e-10
75,61,5,61.500,5.500,3.48947871e-10
75,61,6,61.500,6.500,3.07664516e-09
75,61,7,61.500,7.500,1.74978627e-08
75,61,8,61.500,8.500,8.64308447e-08
75,61,9,61.500,9.500,3.99440296e-07
75,61,10,61.500,10.500,1.76818628e-06
75,61,11,61.500,11.500,7.54399571e-06
75,61,12,61.500,12.500,3.10516916e-05
75,61,13,61.500,13.500,1.23213802e-04
75,61,14,61.500,14.500,4.70816012e-04
75,61,15,61.500,15.500,1.73241703e-03
75,61,16,61.500,16.500,6.16135122e-03
75,61,17,61.500,17.500,2.13916153e-02
75,61,18,61.500,18.500,7.33073726e-02
75,61,19,61.500,19.500,3.75098735e-01
75,61,20,61.500,20.500,2.16741964e-01
75,61,21,61.500,21.500,9.35292095e-02
75,61,22,61.500,22.500,3.57276946e-02
75,61,23,61.500,23.500,1.26211355e-02
75,61,24,61.500,24.500,4.16685548e-03
75,61,25,61.500,25.500,1.29326212e-03
75,61,26,61.500,26.500,3.79554753e-04
75,61,27,61.500,27.500,1.05888015e-04
75,61,28,61.500,28.500,2.81979701e-05
75,61,29,61.500,29.500,7.19008949e-06
75,61,30,61.500,30.500,1.75893751e-06
75,61,31,61.500,31.500,4.12781105e-07
75,61,32,61.500,32.500,9.24229795e-08
75,61,33,61.500,33.500,1.93236769e-08
75,61,34,61.500,34.500,3.51519835e-09
75,61,35,61.500,35.500,4.27666819e-10
75,61,36,61.500,36.500,5.73439039e-12
75,62,4,62.500,4.500,1.38164532e-11
75,62,5,62.500,5.500,5.52477841e-10
75,62,6,62.500,6.500,4.27606395e-09
75,62,7,62.500,7.500,2.31286972e-08
75,62,8,62.500,8.500,1.10714808e-07
75,62,9,62.500,9.500,4.98900931e-07
75,62,10,62.500,10.500,2.15757200e-06
75,62,11,62.500,11.500,8.99971201e-06
75,62,12,62.500,12.500,3.62305109e-05
75,62,13,62.500,13.500,1.40646225e-04
75,62,14,62.500,14.500,5.25885494e-04
75,62,15,62.500,15.500,1.89369183e-03
75,62,16,62.500,16.500,6.58961944e-03
75,62,17,62.500,17.500,2.23718360e-02
75,62,18,62.500,18.500,7.49470219e-02
75,62,19,62.500,19.500,3.70009810e-01
75,62,20,62.500,20.500,2.17091858e-01
75,62,21,62.500,21.500,9.54919383e-02
75,62,22,62.500,22.500,3.72265540e-02
75,62,23,62.500,23.500,1.34231774e-02
75,62,24,62.500,24.500,4.52437019e-03
75,62,25,62.500,25.500,1.43405143e-03
75,62,26,62.500,26.500,4.29960375e-04
75,62,27,62.500,27.500,1.22580153e-04
75,62,28,62.500,28.500,3.33701028e-05
75,62,29,62.500,29.500,8.70163240e-06
75,62,30,62.500,30.500,2.17797538e-06
75,62,31,62.500,31.500,5.23400729e-07
75,62,32,62.500,32.500,1.20249084e-07
75,62,33,62.500,33.500,2.59661874e-08
75,62,34,62.500,34.500,4.96519270e-09
75,62,35,62.500,35.500,6.86770585e-10
75,62,36,62.500,36.500,2.45838298e-11
75,63,4,63.500,4.500,4.18681131e-11
75,63,5,63.500,5.500,8.54229243e-10
75,63,6,63.500,6.500,5.87229687e-09
75,63,7,63.500,7.500,3.03590717e-08
75,63,8,63.500,8.500,1.41113674e-07
75,63,9,63.500,9.500,6.20499748e-07
75,63,10,63.500,10.500,2.62290632e-06
75,63,11,63.500,11.500,1.07008655e-05
75,63,12,63.500,12.500,4.21496516e-05
75,63,13,63.500,13.500,1.60136100e-04
75,63,14,63.500,14.500,5.86113543e-04
75,63,15,63.500,15.500,2.06615706e-03
75,63,16,63.500,16.500,7.03717861e-03
75,63,17,63.500,17.500,2.33706832e-02
75,63,18,63.500,18.500,7.65625834e-02
75,63,19,63.500,19.500,3.64950627e-01
75,63,20,63.500,20.500,2.17346534e-01
75,63,21,63.500,21.500,9.74155217e-02
75,63,22,63.500,22.500,3.87411602e-02
75,63,23,63.500,23.500,1.42535949e-02
75,63,24,63.500,24.500,4.90301056e-03
75,63,25,63.500,25.500,1.58649497e-03
75,63,26,63.500,26.500,4.85753786e-04
75,63,27,63.500,27.500,1.41469340e-04
75,63,28,63.500,28.500,3.93543960e-05
75,63,29,63.500,29.500,1.04902265e-05
75,63,30,63.500,30.500,2.68519807e-06
75,63,31,63.500,31.500,6.60430203e-07
75,63,32,63.500,32.500,1.55561153e-07
75,63,33,63.500,33.500,3.46111690e-08
75,63,34,63.500,34.500,6.93028257e-09
75,63,35,63.500,35.500,1.06893994e-09
75,63,36,63.500,36.500,6.34694103e-11
75,64,4,64.500,4.500,9.06676054e-11
75,64,5,64.500,5.500,1.26856770e-09
75,64,6,64.500,6.500,7.97142174e-09
75,64,7,64.500,7.500,3.96012041e-08
75,64,8,64.500,8.500,1.78978198e-07
75,64,9,64.500,9.500,7.68593054e-07
75,64,10,64.500,10.500,3.17707713e-06
